ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
500402060013,CHESTNUT RIDGE MIDDLE SCHOOL,2010,50040206,EAST RAMAPO CSD (SPRING VALLEY),MARIA VERGEZ,892 RT 45,CHESTNUT RIDGE,8455776300,"6-8, US",46,0,0,0,0,2,4,26,57,172,0,204,1,0,33,17,6,0,0,0,2,0,1,0
500402060013,CHESTNUT RIDGE MIDDLE SCHOOL,2011,50040206,EAST RAMAPO CSD (SPRING VALLEY),MARIA VERGEZ,892 RT 45,CHESTNUT RIDGE,8455776300,"7-8, US",44,0,0,0,0,1,2,31,70,166,0,198,0,0,0,11,5,0,0,0,2,0,1,0
500402060014,SPRING VALLEY HIGH SCHOOL,2009,50040206,EAST RAMAPO CSD (SPRING VALLEY),BEVERLY DAVIS,361 RT 59,SPRING VALLEY,8455776500,"8-12, US",99,1,1,8,8,2,2,57,58,378,8,434,27,6,50,10,18,0,0,0,3,0,1,0
500402060014,SPRING VALLEY HIGH SCHOOL,2010,50040206,EAST RAMAPO CSD (SPRING VALLEY),BEVERLY DAVIS,361 RT 59,SPRING VALLEY,8455776500,"9-12, US",87,2,2,2,2,3,3,52,60,304,2,390,9,2,71,19,13,1,0,0,3,0,1,0
500402060014,SPRING VALLEY HIGH SCHOOL,2011,50040206,EAST RAMAPO CSD (SPRING VALLEY),KAREN PINEL,361 RT 59,SPRING VALLEY,8455776500,"9-12, US",89,0,0,3,3,1,1,55,62,359,2,406,5,1,60,10,10,0,0,0,2,0,1,0
500402060015,POMONA MIDDLE SCHOOL,2009,50040206,EAST RAMAPO CSD (SPRING VALLEY),BRENDA SHANNON,101 POMONA RD,SUFFERN,8455776200,"7-8, US",66,2,3,6,9,4,6,34,52,237,6,329,25,8,36,16,13,0,0,0,2,0,1,0
500402060015,POMONA MIDDLE SCHOOL,2010,50040206,EAST RAMAPO CSD (SPRING VALLEY),BRENDA SHANNON,101 POMONA RD,SUFFERN,8455776200,"7-8, US",54,0,0,1,2,3,6,34,63,193,3,256,5,2,56,29,6,0,0,0,2,0,1,0
500402060015,POMONA MIDDLE SCHOOL,2011,50040206,EAST RAMAPO CSD (SPRING VALLEY),BRENDA SHANNON,101 POMONA RD,SUFFERN,8455776200,"7-8, US",56,0,0,0,0,1,2,34,61,214,0,270,0,0,80,17,4,1,0,0,2,0,1,0
500402060016,ELMWOOD ELEMENTARY SCHOOL,2009,50040206,EAST RAMAPO CSD (SPRING VALLEY),NANCY KAVANAGH,43 ROBERT PITT DR,MONSEY,8455776160,4-6,25,0,0,0,0,1,4,16,64,25,0,34,0,0,0,31,0,0,0,0,1,0,1,0
500402060016,ELMWOOD ELEMENTARY SCHOOL,2010,50040206,EAST RAMAPO CSD (SPRING VALLEY),NANCY KAVANAGH,43 ROBERT PITT DR,MONSEY,8455776160,4-6,28,0,0,0,0,1,4,18,64,42,0,49,0,0,67,24,1,0,0,0,1,0,1,0
500402060016,ELMWOOD ELEMENTARY SCHOOL,2011,50040206,EAST RAMAPO CSD (SPRING VALLEY),NANCY KAVANAGH,43 ROBERT PITT DR,MONSEY,8455776160,4-6,21,0,0,0,0,0,0,14,67,18,0,25,0,0,50,36,1,0,0,0,1,0,1,0
500402060018,RAMAPO HIGH SCHOOL,2009,50040206,EAST RAMAPO CSD (SPRING VALLEY),JEAN FIELDS,400 VIOLA RD,SPRING VALLEY,8455776400,"8-12, US",133,4,3,10,8,7,5,85,64,528,8,595,46,8,14,7,28,0,0,0,4,0,1,0
500402060018,RAMAPO HIGH SCHOOL,2010,50040206,EAST RAMAPO CSD (SPRING VALLEY),JEAN FIELDS,400 VIOLA RD,SPRING VALLEY,8455776400,"8-12, US",125,2,2,2,2,0,0,89,71,478,2,567,13,2,54,14,27,0,0,0,4,0,1,0
500402060018,RAMAPO HIGH SCHOOL,2011,50040206,EAST RAMAPO CSD (SPRING VALLEY),JEAN FIELDS,400 VIOLA RD,SPRING VALLEY,8455776400,"9-12, US",111,0,0,3,3,1,1,88,79,440,2,527,7,1,71,18,11,1,0,0,3,0,1,0
500402060019,LIME KILN ELEMENTARY SCHOOL,2009,50040206,EAST RAMAPO CSD (SPRING VALLEY),LORI LOWE-STOKES,35 LIME KILN RD,SUFFERN,8455776280,4-6,28,0,0,1,4,0,0,18,64,32,3,38,1,3,0,21,1,0,0,0,1,0,1,0
500402060019,LIME KILN ELEMENTARY SCHOOL,2010,50040206,EAST RAMAPO CSD (SPRING VALLEY),LORI LOWE-STOKES,35 LIME KILN RD,SUFFERN,8455776280,"4-6, UE",31,0,0,0,0,2,6,22,71,31,0,42,0,0,50,25,1,0,0,0,1,0,1,0
500402060019,LIME KILN ELEMENTARY SCHOOL,2011,50040206,EAST RAMAPO CSD (SPRING VALLEY),LORI LOWE-STOKES,35 LIME KILN RD,SUFFERN,8455776280,4-6,30,0,0,0,0,1,3,22,73,38,0,51,0,0,50,16,2,2,0,0,1,0,1,0
500402060022,MERRILL L COLTON SCHOOL,2009,50040206,EAST RAMAPO CSD (SPRING VALLEY),MAUREEN BARNETT,40 GRANDVIEW AVE,SPRING VALLEY,8455776250,"4-6, UE",22,0,0,1,5,0,0,13,59,24,4,32,1,3,50,22,1,0,0,0,1,0,1,0
500402060023,ELDORADO ELEMENTARY SCHOOL,2009,50040206,EAST RAMAPO CSD (SPRING VALLEY),MARGO SPIELBERG,5 ELDORADO DR,CHESTNUT RIDGE,8455776150,4-6,27,1,4,1,4,1,4,18,67,26,4,37,1,3,33,14,2,0,0,0,1,0,1,0
500402060023,ELDORADO ELEMENTARY SCHOOL,2010,50040206,EAST RAMAPO CSD (SPRING VALLEY),MARGO SPIELBERG,5 ELDORADO DR,CHESTNUT RIDGE,8455776150,"4-6, UE",29,0,0,0,0,2,7,23,79,34,0,45,0,0,,24,2,0,0,0,1,0,1,0
500402060023,ELDORADO ELEMENTARY SCHOOL,2011,50040206,EAST RAMAPO CSD (SPRING VALLEY),MARGO SPIELBERG,5 ELDORADO DR,CHESTNUT RIDGE,8455776150,"4-6, UE",26,0,0,0,0,1,4,21,81,30,0,38,0,0,67,17,1,2,0,0,1,0,1,0
510101040000,BRASHER FALLS CENTRAL SCHOOL DISTRICT,2009,51010104,BRASHER FALLS CSD,STEPHEN PUTMAN,1039 STATE HWY 11C,BRASHER FALLS,3153895131,"PK-12, US",88,0,0,2,2,12,14,19,22,244,1,333,5,2,7,9,13,1,26,2,0,0,3,0
510101040000,BRASHER FALLS CENTRAL SCHOOL DISTRICT,2010,51010104,BRASHER FALLS CSD,STEPHEN PUTMAN,1039 STATE HWY 11C,BRASHER FALLS,3153895131,PK-12,90,1,1,1,1,6,7,22,24,253,0,348,1,0,6,1,12,0,25,1,0,0,3,0
510101040000,BRASHER FALLS CENTRAL SCHOOL DISTRICT,2011,51010104,BRASHER FALLS CSD,STEPHEN PUTMAN,1039 STATE HWY 11C,BRASHER FALLS,3153895131,PK-12,86,0,0,0,0,3,3,22,26,217,0,312,0,0,19,17,11,1,30,0,0,0,3,0
510101040001,ST LAWRENCE MIDDLE SCHOOL,2009,51010104,BRASHER FALLS CSD,CHRISTOPHER ROSE,1039 STATE HWY 11C,BRASHER FALLS,3153895131,5-8,21,0,0,0,0,1,5,3,14,79,0,97,1,1,0,10,1,0,0,0,0,0,1,0
510101040001,ST LAWRENCE MIDDLE SCHOOL,2010,51010104,BRASHER FALLS CSD,CHRISTOPHER ROSE,1039 STATE HWY 11C,BRASHER FALLS,3153895131,5-8,21,0,0,0,0,1,5,4,19,76,0,95,0,0,0,0,2,0,0,0,0,0,1,0
510101040001,ST LAWRENCE MIDDLE SCHOOL,2011,51010104,BRASHER FALLS CSD,CHRISTOPHER ROSE,1039 STATE HWY 11C,BRASHER FALLS,3153895131,5-8,17,0,0,0,0,0,0,5,29,44,0,70,0,0,0,25,0,0,0,0,0,0,1,0
510101040002,SAINT LAWRENCE ELEMENTARY SCHOOL,2009,51010104,BRASHER FALLS CSD,LISA GRENVILLE,1039 STATE HWY 11C,BRASHER FALLS,3153895131,PK-4,27,0,0,1,4,7,26,5,19,28,0,45,2,4,0,8,2,0,0,0,0,0,1,0
510101040002,SAINT LAWRENCE ELEMENTARY SCHOOL,2010,51010104,BRASHER FALLS CSD,LISA GRENVILLE,1039 STATE HWY 11C,BRASHER FALLS,3153895131,PK-4,27,1,4,1,4,3,11,5,19,27,4,44,1,2,13,4,3,0,0,0,0,0,1,0
510101040002,SAINT LAWRENCE ELEMENTARY SCHOOL,2011,51010104,BRASHER FALLS CSD,BRANDON PELKEY,1039 STATE HWY 11C,BRASHER FALLS,3153895131,PK-4,27,0,0,0,0,1,4,5,19,27,0,44,0,0,0,4,1,0,0,0,0,0,1,0
510101040003,SAINT LAWRENCE HIGH SCHOOL,2009,51010104,BRASHER FALLS CSD,TRACY DAVISON,1039 STATE HWY 11C,BRASHER FALLS,3153895131,"9-12, US",21,0,0,0,0,2,10,7,33,82,0,99,0,0,25,10,1,0,0,0,0,0,1,0
510101040003,SAINT LAWRENCE HIGH SCHOOL,2010,51010104,BRASHER FALLS CSD,TRACY DAVISON,1039 STATE HWY 11C,BRASHER FALLS,3153895131,9-12,22,0,0,0,0,1,5,9,41,82,0,101,0,0,0,0,3,0,0,0,0,0,1,0
510101040003,SAINT LAWRENCE HIGH SCHOOL,2011,51010104,BRASHER FALLS CSD,TRACY DAVISON,1039 STATE HWY 11C,BRASHER FALLS,3153895131,9-12,19,0,0,0,0,1,5,9,47,65,0,87,0,0,67,18,2,0,0,0,0,0,1,0
510201060000,CANTON CENTRAL SCHOOL DISTRICT,2009,51020106,CANTON CSD,WILLIAM GREGORY,99 STATE ST,CANTON,3153868561,"PK-12, UE, US",123,0,0,0,0,2,2,19,15,324,0,447,4,1,17,6,15,1,37,3,0,0,3,0
510201060000,CANTON CENTRAL SCHOOL DISTRICT,2010,51020106,CANTON CSD,WILLIAM GREGORY,99 STATE ST,CANTON,3153868561,"PK-12, UE, US",122,0,0,0,0,3,2,18,15,339,0,474,1,0,25,7,15,0,38,2,0,0,3,0
510201060000,CANTON CENTRAL SCHOOL DISTRICT,2011,51020106,CANTON CSD,WILLIAM GREGORY,99 STATE ST,CANTON,3153868561,"PK-12, UE, US",118,0,0,0,0,7,6,16,14,327,0,499,0,0,25,9,14,0,36,2,0,0,3,0
510201060001,F S BANFORD ELEMENTARY SCHOOL,2009,51020106,CANTON CSD,RICK TOMLINSON,99 STATE ST,CANTON,3153868561,PK-3,37,0,0,0,0,0,0,6,16,52,0,86,0,0,50,3,2,0,0,0,0,0,1,0
510201060001,F S BANFORD ELEMENTARY SCHOOL,2010,51020106,CANTON CSD,RICK TOMLINSON,99 STATE ST,CANTON,3153868561,PK-3,37,0,0,0,0,0,0,5,14,51,0,86,0,0,0,3,2,0,0,0,0,0,1,0
510201060001,F S BANFORD ELEMENTARY SCHOOL,2011,51020106,CANTON CSD,JOSEPH MCDONOUGH,99 STATE ST,CANTON,3153868561,"PK-3, UE",36,0,0,0,0,1,3,5,14,67,0,94,0,0,,5,2,0,0,0,0,0,1,0
510201060003,H C WILLIAMS SENIOR HIGH SCHOOL,2009,51020106,CANTON CSD,MARK PASSAMONTE,99 STATE ST,CANTON,3153868561,"9-12, US",41,0,0,0,0,1,2,10,24,146,0,201,1,0,,9,5,0,0,0,0,0,1,0
510201060003,H C WILLIAMS SENIOR HIGH SCHOOL,2010,51020106,CANTON CSD,MARK PASSAMONTE,99 STATE ST,CANTON,3153868561,"9-12, US",40,0,0,0,0,2,5,8,20,147,0,201,1,0,0,10,5,0,0,0,0,0,1,0
510201060003,H C WILLIAMS SENIOR HIGH SCHOOL,2011,51020106,CANTON CSD,MARK PASSAMONTE,99 STATE ST,CANTON,3153868561,"9-12, US",40,0,0,0,0,2,5,8,20,146,0,213,0,0,50,8,6,0,0,0,0,0,1,0
510201060004,J M MCKENNEY MIDDLE SCHOOL,2009,51020106,CANTON CSD,JENNIFER RURAK,99 STATE ST,CANTON,3153868561,"4-8, UE, US",45,0,0,0,0,1,2,3,7,126,0,160,3,2,0,5,2,0,0,0,0,0,1,0
510201060004,J M MCKENNEY MIDDLE SCHOOL,2010,51020106,CANTON CSD,JENNIFER RURAK,99 STATE ST,CANTON,3153868561,"4-8, UE, US",44,0,0,0,0,1,2,4,9,141,0,186,0,0,50,9,2,0,0,0,0,0,1,0
510201060004,J M MCKENNEY MIDDLE SCHOOL,2011,51020106,CANTON CSD,JENNIFER RURAK,99 STATE ST,CANTON,3153868561,"4-8, UE",41,0,0,0,0,4,10,2,5,114,0,191,0,0,0,14,2,0,0,0,0,0,1,0
510401040000,CLIFTON-FINE CENTRAL SCHOOL DISTRICT,2009,51040104,CLIFTON-FINE CSD,PAUL ALIOTO,11 HALL AVE,STAR LAKE,3158483333,"PK-12, US",35,0,0,3,9,3,9,6,17,125,6,183,15,8,43,16,4,0,11,0,0,0,1,0
510401040000,CLIFTON-FINE CENTRAL SCHOOL DISTRICT,2010,51040104,CLIFTON-FINE CSD,PAUL ALIOTO,11 HALL AVE,STAR LAKE,3158483333,"PK-12, US",37,1,3,2,5,4,11,8,22,115,2,173,8,5,17,17,4,0,10,0,0,0,1,0
510401040000,CLIFTON-FINE CENTRAL SCHOOL DISTRICT,2011,51040104,CLIFTON-FINE CSD,DENISE DZIKOWSKI,11 HALL AVE,STAR LAKE,3158483333,PK-12,36,0,0,1,3,6,17,12,33,109,2,170,2,1,13,11,4,0,10,0,0,0,1,0
510401040001,CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL,2009,51040104,CLIFTON-FINE CSD,SUSAN SHENE,11 HALL AVE,STAR LAKE,3158483333,"6-12, US",22,0,0,2,9,3,14,4,18,104,5,149,10,7,40,18,4,0,0,0,0,0,0,1
510401040001,CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL,2010,51040104,CLIFTON-FINE CSD,SUSAN SHENE,11 HALL AVE,STAR LAKE,3158483333,"6-12, US",23,1,4,2,9,3,13,4,17,100,2,151,7,5,20,18,4,0,0,0,0,0,0,1
510401040001,CLIFTON-FINE JUNIOR-SENIOR HIGH SCHOOL,2011,51040104,CLIFTON-FINE CSD,SUSAN SHENE,11 HALL AVE,STAR LAKE,3158483333,6-12,21,0,0,1,5,4,19,6,29,94,2,147,2,1,14,17,0,0,0,0,0,0,1,0
510401040002,CLIFTON-FINE ELEMENTARY SCHOOL,2009,51040104,CLIFTON-FINE CSD,SUSAN SHENE,11 HALL AVE,STAR LAKE,3158483333,PK-5,13,0,0,1,8,0,0,2,15,21,14,34,5,15,50,13,0,0,0,0,0,0,0,1
510401040002,CLIFTON-FINE ELEMENTARY SCHOOL,2010,51040104,CLIFTON-FINE CSD,SUSAN SHENE,11 HALL AVE,STAR LAKE,3158483333,PK-5,14,0,0,0,0,1,7,4,29,15,0,22,1,5,0,15,0,0,0,0,0,0,0,1
510401040002,CLIFTON-FINE ELEMENTARY SCHOOL,2011,51040104,CLIFTON-FINE CSD,SUSAN SHENE,11 HALL AVE,STAR LAKE,3158483333,PK-5,15,0,0,0,0,2,13,6,40,15,0,23,0,0,0,0,0,0,0,0,0,0,0,0
510501040000,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT,2009,51050104,COLTON-PIERREPONT CSD,MARTIN BREGG,4921 STATE HWY 56,COLTON,3152622100,PK-12,41,0,0,0,0,4,10,3,7,106,0,120,1,1,0,5,1,0,11,0,0,0,2,0
510501040000,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT,2010,51050104,COLTON-PIERREPONT CSD,MARTIN BREGG,4921 STATE HWY 56,COLTON,3152622100,PK-12,39,1,3,2,5,2,5,2,5,98,7,117,8,7,17,10,2,0,9,0,0,0,2,0
510501040000,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT,2011,51050104,COLTON-PIERREPONT CSD,MARTIN BREGG,4921 STATE HWY 56,COLTON,3152622100,PK-12,39,0,0,1,3,1,3,3,8,112,4,135,4,3,33,8,2,0,9,0,0,0,2,0
510501040001,COLTON-PIERREPONT JUNIOR-SENIOR HIGH SCHOOL,2009,51050104,COLTON-PIERREPONT CSD,RANDY JOHNSON,4921 STATE HWY 56,COLTON,3152622100,7-12,19,0,0,0,0,3,16,2,11,68,0,75,1,1,0,6,2,0,0,0,1,0,1,0
510501040001,COLTON-PIERREPONT JUNIOR-SENIOR HIGH SCHOOL,2010,51050104,COLTON-PIERREPONT CSD,RANDY JOHNSON,4921 STATE HWY 56,COLTON,3152622100,7-12,19,0,0,1,5,1,5,2,11,65,6,78,5,6,0,0,0,0,0,0,0,0,1,0
510501040001,COLTON-PIERREPONT JUNIOR-SENIOR HIGH SCHOOL,2011,51050104,COLTON-PIERREPONT CSD,RANDY JOHNSON,4921 STATE HWY 56,COLTON,3152622100,7-12,18,0,0,1,6,0,0,3,17,66,6,79,4,5,33,11,0,0,0,0,0,0,1,0
510501040002,COLTON-PIERREPONT ELEMENTARY SCHOOL,2009,51050104,COLTON-PIERREPONT CSD,JULIE WELCH,4921 STATE HWY 56,COLTON,3152622100,PK-6,21,0,0,0,0,1,5,1,5,38,0,43,0,0,0,5,0,0,0,0,0,0,1,0
510501040002,COLTON-PIERREPONT ELEMENTARY SCHOOL,2010,51050104,COLTON-PIERREPONT CSD,JULIE WELCH,4921 STATE HWY 56,COLTON,3152622100,PK-6,19,1,5,1,5,1,5,0,0,33,9,37,3,8,33,19,0,0,0,0,0,0,1,0
510501040002,COLTON-PIERREPONT ELEMENTARY SCHOOL,2011,51050104,COLTON-PIERREPONT CSD,JULIE WELCH,4921 STATE HWY 56,COLTON,3152622100,PK-6,20,0,0,0,0,1,5,0,0,46,0,54,0,0,33,5,0,0,0,0,0,0,1,0
511101060000,GOUVERNEUR CENTRAL SCHOOL DISTRICT,2009,51110106,GOUVERNEUR CSD,CHRISTINE LAROSE,133 E BARNEY ST,GOUVERNEUR,3152874870,"PK-12, UE, US",124,0,0,1,1,16,13,44,35,304,1,455,4,1,7,7,20,1,41,0,1,0,5,0
511101060000,GOUVERNEUR CENTRAL SCHOOL DISTRICT,2010,51110106,GOUVERNEUR CSD,CHRISTINE LAROSE,133 E BARNEY ST,GOUVERNEUR,3152874870,"PK-12, UE, US",124,0,0,0,0,8,6,12,10,299,0,467,0,0,12,8,20,1,45,0,1,0,5,0
511101060000,GOUVERNEUR CENTRAL SCHOOL DISTRICT,2011,51110106,GOUVERNEUR CSD,CHRISTINE LAROSE,133 E BARNEY ST,GOUVERNEUR,3152874870,"PK-12, UE, US",127,0,0,1,1,17,13,16,13,335,1,528,2,0,15,12,20,1,44,0,1,0,5,0
511101060004,FOWLER ELEMENTARY SCHOOL,2009,51110106,GOUVERNEUR CSD,CAMMY MORRISON,3845 STATE HWY 58,GOUVERNEUR,3152871949,K-5,8,0,0,0,0,3,38,0,0,12,0,20,0,0,0,13,1,0,0,0,0,0,1,0
511101060004,FOWLER ELEMENTARY SCHOOL,2010,51110106,GOUVERNEUR CSD,CHARITY ZAWATSKI,3845 STATE HWY 58,GOUVERNEUR,3152871949,K-5,8,0,0,0,0,0,0,1,13,12,0,20,0,0,0,0,1,0,0,0,0,0,1,0
511101060004,FOWLER ELEMENTARY SCHOOL,2011,51110106,GOUVERNEUR CSD,CHARITY ZAWATSKI,3845 STATE HWY 58,GOUVERNEUR,3152871949,K-5,8,0,0,0,0,1,13,1,13,12,0,17,0,0,0,13,1,0,0,0,0,0,1,0
511101060005,GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL,2009,51110106,GOUVERNEUR CSD,JOHN DIXON,113 E BARNEY ST,GOUVERNEUR,3152871900,"6-12, US",59,0,0,1,2,7,12,22,37,204,1,271,3,1,8,5,5,0,0,0,1,0,2,0
511101060005,GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL,2010,51110106,GOUVERNEUR CSD,JOHN DIXON,113 E BARNEY ST,GOUVERNEUR,3152871900,"6-12, US",62,0,0,0,0,6,10,7,11,216,0,296,0,0,0,7,6,0,0,0,1,0,2,0
511101060005,GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL,2011,51110106,GOUVERNEUR CSD,JOHN DIXON,113 E BARNEY ST,GOUVERNEUR,3152871900,"6-12, UE, US",64,0,0,1,2,9,14,6,9,250,1,350,2,1,18,8,6,0,0,0,1,0,2,0
511101060006,EAST SIDE ELEMENTARY SCHOOL,2009,51110106,GOUVERNEUR CSD,VICTORIA DAY,111 GLEASON ST,GOUVERNEUR,3152872260,PK-6,28,0,0,0,0,3,11,5,18,37,0,64,1,2,14,16,2,1,0,0,0,0,1,0
511101060006,EAST SIDE ELEMENTARY SCHOOL,2010,51110106,GOUVERNEUR CSD,VICTORIA DAY,111 GLEASON ST,GOUVERNEUR,3152872260,PK-6,28,0,0,0,0,2,7,4,14,22,0,58,0,0,33,7,2,1,0,0,0,0,1,0
511101060006,EAST SIDE ELEMENTARY SCHOOL,2011,51110106,GOUVERNEUR CSD,VICTORIA DAY,111 GLEASON ST,GOUVERNEUR,3152872260,PK-6,25,0,0,0,0,3,12,3,12,19,0,52,0,0,25,18,2,1,0,0,0,0,1,0
511101060007,WEST SIDE ELEMENTARY SCHOOL,2009,51110106,GOUVERNEUR CSD,JANINE MANLEY,25 WILSON ST,GOUVERNEUR,3152873200,"K-5, UE",21,0,0,0,0,3,14,14,67,16,0,45,0,0,0,0,2,0,0,0,0,0,1,0
511101060007,WEST SIDE ELEMENTARY SCHOOL,2010,51110106,GOUVERNEUR CSD,JANINE MANLEY,25 WILSON ST,GOUVERNEUR,3152873200,"K-5, UE",18,0,0,0,0,0,0,0,0,15,0,38,0,0,25,14,2,0,0,0,0,0,1,0
511101060007,WEST SIDE ELEMENTARY SCHOOL,2011,51110106,GOUVERNEUR CSD,JANINE MANLEY,25 WILSON ST,GOUVERNEUR,3152873200,"K-5, UE",20,0,0,0,0,3,15,4,20,18,0,41,0,0,0,22,2,0,0,0,0,0,1,0
511201040000,HAMMOND CENTRAL SCHOOL DISTRICT,2009,51120104,HAMMOND CSD,DOUGLAS MCQUEER,51 S MAIN ST,HAMMOND,3153245931,"PK-12, UE",30,0,0,1,3,2,7,6,20,94,0,130,8,6,0,3,2,2,8,0,0,3,1,0
511201040000,HAMMOND CENTRAL SCHOOL DISTRICT,2010,51120104,HAMMOND CSD,DOUGLAS MCQUEER,51 S MAIN ST,HAMMOND,3153245931,"PK-12, UE",29,0,0,0,0,0,0,6,21,89,0,124,5,4,33,7,2,3,10,0,0,3,1,0
511201040000,HAMMOND CENTRAL SCHOOL DISTRICT,2011,51120104,HAMMOND CSD,DOUGLAS MCQUEER,51 S MAIN ST,HAMMOND,3153245931,PK-12,28,0,0,1,4,0,0,8,29,96,3,123,3,2,0,3,3,3,10,0,0,3,1,0
511201040001,HAMMOND CENTRAL SCHOOL,2009,51120104,HAMMOND CSD,DOUGLAS MCQUEER,51 S MAIN ST,HAMMOND,3153245931,"PK-12, UE",30,0,0,1,3,2,7,6,20,94,0,130,8,6,0,3,2,2,0,0,0,3,1,0
511201040001,HAMMOND CENTRAL SCHOOL,2010,51120104,HAMMOND CSD,DOUGLAS MCQUEER,51 S MAIN ST,HAMMOND,3153245931,"PK-12, UE",29,0,0,0,0,0,0,6,21,89,0,124,5,4,33,7,2,3,0,0,0,3,1,0
511201040001,HAMMOND CENTRAL SCHOOL,2011,51120104,HAMMOND CSD,DOUGLAS MCQUEER,51 S MAIN ST,HAMMOND,3153245931,PK-12,28,0,0,1,4,0,0,8,29,96,3,123,3,2,0,3,3,3,0,0,0,3,1,0
511301040000,HERMON-DEKALB CENTRAL SCHOOL DISTRICT,2009,51130104,HERMON-DEKALB CSD,ANN ADAMS,709 E DEKALB RD,DEKALB JUNCTION,3153473442,"PK-12, UE",36,0,0,0,0,4,11,13,36,107,0,154,3,2,33,8,6,0,8,2,0,0,1,0
511301040000,HERMON-DEKALB CENTRAL SCHOOL DISTRICT,2010,51130104,HERMON-DEKALB CSD,ANN ADAMS,709 E DEKALB RD,DEKALB JUNCTION,3153473442,PK-12,36,0,0,1,3,3,8,15,42,96,0,152,3,2,0,6,6,0,7,2,0,0,1,0
511301040000,HERMON-DEKALB CENTRAL SCHOOL DISTRICT,2011,51130104,HERMON-DEKALB CSD,ANN ADAMS,709 E DEKALB RD,DEKALB JUNCTION,3153473442,PK-12,37,0,0,1,3,4,11,15,41,85,1,150,2,1,0,3,6,0,8,2,0,0,1,0
511301040002,HERMON-DEKALB CENTRAL SCHOOL,2009,51130104,HERMON-DEKALB CSD,MARK WHITE,709 E DEKALB RD,DEKALB JUNCTION,3153473442,"PK-12, UE",36,0,0,0,0,4,11,13,36,107,0,154,3,2,33,8,6,0,0,0,0,0,1,0
511301040002,HERMON-DEKALB CENTRAL SCHOOL,2010,51130104,HERMON-DEKALB CSD,MARK WHITE,709 E DEKALB RD,DEKALB JUNCTION,3153473442,PK-12,36,0,0,1,3,3,8,15,42,96,0,152,3,2,0,6,6,0,0,0,0,0,1,0
511301040002,HERMON-DEKALB CENTRAL SCHOOL,2011,51130104,HERMON-DEKALB CSD,MARK WHITE,709 E DEKALB RD,DEKALB JUNCTION,3153473442,PK-12,37,0,0,1,3,4,11,15,41,85,1,150,2,1,0,3,6,0,0,0,0,0,1,0
511602040000,LISBON CENTRAL SCHOOL DISTRICT,2009,51160204,LISBON CSD,ERIN WOODS,6866 COUNTY RT 10,LISBON,3153934951,PK-12,47,1,2,2,4,3,6,6,13,148,4,219,12,5,14,13,5,0,7,0,0,0,1,0
511602040000,LISBON CENTRAL SCHOOL DISTRICT,2010,51160204,LISBON CSD,ERIN WOODS,6866 COUNTY RT 10,LISBON,3153934951,"PK-12, UE, US",49,1,2,1,2,2,4,6,12,159,3,229,9,4,0,2,0,0,9,0,0,0,1,0
511602040000,LISBON CENTRAL SCHOOL DISTRICT,2011,51160204,LISBON CSD,ERIN WOODS,6866 COUNTY RT 10,LISBON,3153934951,"PK-12, US",47,0,0,0,0,4,9,3,6,130,0,191,0,0,20,14,5,0,9,0,0,0,1,0
511602040002,LISBON CENTRAL SCHOOL,2009,51160204,LISBON CSD,ERIC BURKE,6866 COUNTY RT 10,LISBON,3153934951,PK-12,47,1,2,2,4,3,6,6,13,148,4,219,12,5,14,13,5,0,0,0,0,0,1,0
511602040002,LISBON CENTRAL SCHOOL,2010,51160204,LISBON CSD,ERIC BURKE,6866 COUNTY RT 10,LISBON,3153934951,"PK-12, UE, US",49,1,2,1,2,2,4,6,12,159,3,229,9,4,0,2,5,0,0,0,0,0,1,0
511602040002,LISBON CENTRAL SCHOOL,2011,51160204,LISBON CSD,ERIC BURKE,6866 COUNTY RT 10,LISBON,3153934951,"PK-12, US",47,0,0,0,0,4,9,3,6,130,0,191,0,0,20,14,5,0,0,0,0,0,1,0
